id_pago,codigo_pago,id_operacion,fecha_pago,medio_pago,monto_pagado,estado_pago
841,PG00841,841,2026-06-03,Transferencia,1634.00,Pagado
842,PG00842,842,2026-06-21,Letra a 30 días,122.84,Pagado
843,PG00843,843,2026-02-14,Carta fianza,4920.1,Pagado
844,PG00844,844,2026-02-11,Crédito empresarial,0.0,Anulado
845,PG00845,845,2026-05-22,Transferencia,2525.85,Pagado
846,PG00846,846,2026-02-06,Letra a 30 días,1999.61,Parcial
847,PG00847,847,2026-04-02,Carta fianza,220.53,Pagado
848,PG00848,848,2026-05-14,Crédito empresarial,1372.09,Parcial
849,PG00849,849,2026-03-08,Transferencia,661.59,Pagado
850,PG00850,850,2026-06-22,Letra a 30 días,0.0,Anulado
851,PG00851,851,2026-02-16,Carta fianza,0.0,Anulado
852,PG00852,852,2026-03-14,Crédito empresarial,986.52,Parcial
853,PG00853,853,2026-02-24,Transferencia,5236.21,Pagado
854,PG00854,854,,Letra a 30 días,1986.06,Pagado
855,PG00855,855,2026-04-18,Carta fianza,181.15,Pagado
856,PG00856,856,2026-06-03,Crédito empresarial,3052.34,pagado
857,PG00857,857,2026-06-26,Transferencia,1275.86,Pagado
858,PG00858,858,2026-02-03,Letra a 30 días,6035.90,Pagado
859,PG00859,859,2026-04-17,Carta fianza,3641.75,Pagado
860,PG00860,860,2026-03-06,Crédito empresarial,6675.32,Pagado
861,PG00861,861,2026-03-02,Transferencia,1258.80,Pagado
862,PG00862,862,2026-06-04,Letra a 30 días,314.70,Pagado
863,PG00863,863,2026-06-25,Carta fianza,0.0,Anulado
864,PG00864,864,2026-01-13,Crédito empresarial,1345.87,Pagado
865,PG00865,865,2026-03-18,Transferencia,2280.00,Pagado
866,PG00866,866,2026-04-09,Letra a 30 días,1158.00,Pagado
867,PG00867,867,2026-06-07,Carta fianza,882.12,Pagado
868,PG00868,868,2026-02-07,Crédito empresarial,747.08,Pagado
869,PG00869,869,2026-06-05,Transferencia,585.56,Pagado
870,PG00870,870,2025-12-19,Letra a 30 días,0.0,Anulado
871,PG00871,871,2026-03-05,Carta fianza,4684.04,Pagado
872,PG00872,872,2026-04-15,Crédito empresarial,2709.26,Pagado
873,PG00873,873,2026-05-22,Transferencia,0.0,Anulado
874,PG00874,874,2026-02-02,Letra a 30 días,868.44,Pagado
875,PG00875,875,2026-03-09,Carta fianza,342.07,Parcial
876,PG00876,876,2026-05-15,Crédito empresarial,0.0,Anulado
877,PG00877,877,,Transferencia,0.0,Anulado
878,PG00878,878,2026-05-17,Letra a 30 días,890.73,Pagado
879,PG00879,879,2026-05-24,Carta fianza,70.00,Pagado
880,PG00880,880,2026-04-24,Crédito empresarial,926.00,Pagado
881,PG00881,881,2026-03-25,Transferencia,4505.42,Pagado
882,PG00882,882,2026-04-27,Letra a 30 días,6089.18,Pagado
883,PG00883,883,2026-06-26,Carta fianza,437.44,Pagado
884,PG00884,884,2026-04-08,Crédito empresarial,2331.19,Pagado
885,PG00885,885,2026-03-06,Transferencia,2268.42,Pagado
886,PG00886,886,2026-03-19,Letra a 30 días,3311.18,Parcial
887,PG00887,887,2026-02-08,Carta fianza,3900.34,Pagado
888,PG00888,888,2026-03-06,Crédito empresarial,1825.30,Pagado
889,PG00889,889,2026-01-01,Transferencia,3645.48,Pagado
890,PG00890,890,2026-04-26,Letra a 30 días,2343.47,Parcial
891,PG00891,891,2026-06-26,Carta fianza,0.0,Anulado
892,PG00892,892,2026-05-04,Crédito empresarial,2192.31,Pagado
893,PG00893,893,2026-04-14,Transferencia,1981.88,Parcial
894,PG00894,894,2026-05-12,Letra a 30 días,450.95,Pagado
895,PG00895,895,2026-03-14,Carta fianza,296.00,Pagado
896,PG00896,896,2026-03-19,Crédito empresarial,2186.69,Pagado
897,PG00897,897,2026-06-23,Transferencia,2750.05,Parcial
898,PG00898,898,2026-03-28,Letra a 30 días,0.0,Anulado
899,PG00899,899,2026-02-26,Carta fianza,2742.34,Parcial
900,PG00900,900,2026-05-26,Crédito empresarial,2031.45,Pagado
901,PG00901,901,2026-03-28,Transferencia,1102.65,Pagado
902,PG00902,902,2026-02-19,Letra a 30 días,314.28,Pagado
903,PG00903,903,2026-01-04,Carta fianza,0.0,Anulado
904,PG00904,904,2026-04-10,Crédito empresarial,60.00,Pagado
905,PG00905,905,2026-02-09,Transferencia,7464.55,Pagado
906,PG00906,906,2026-06-10,Letra a 30 días,434.22,Pagado
907,PG00907,907,2026-05-24,Carta fianza,4803.66,Pagado
908,PG00908,908,2026-03-03,Crédito empresarial,1552.25,Pagado
909,PG00909,909,2026-05-24,Transferencia,0.0,Anulado
910,PG00910,910,2026-04-23,Letra a 30 días,495.85,Pagado
911,PG00911,911,2026-04-24,Carta fianza,0.0,Anulado
912,PG00912,912,2026-02-19,Crédito empresarial,360.00,Pagado
913,PG00913,913,2026-03-09,Transferencia,1638.71,Pagado
914,PG00914,914,2026-06-24,Letra a 30 días,1980.64,Pagado
915,PG00915,915,2026-06-22,Carta fianza,1023.08,Pagado
916,PG00916,916,2026-03-16,Crédito empresarial,2554.89,Pagado
917,PG00917,917,2026-05-02,Transferencia,2883.51,Parcial
918,PG00918,918,2026-05-10,Letra a 30 días,92.13,Pagado
919,PG00919,919,2026-03-16,Carta fianza,896.63,Pagado
920,PG00920,920,2026-05-17,Crédito empresarial,2196.42,Pagado
921,PG00921,921,2026-04-09,Transferencia,770.20,Pagado
922,PG00922,922,2026-04-25,Letra a 30 días,1710.94,Pagado
923,PG00923,923,2026-03-10,Carta fianza,1582.55,Pagado
924,PG00924,924,2026-04-17,Crédito empresarial,2232.78,Pagado
925,PG00925,925,2026-04-05,Transferencia,730.66,Pagado
926,PG00926,926,2026-04-04,Letra a 30 días,3091.52,Pagado
927,PG00927,927,2026-04-05,Carta fianza,2036.91,Pagado
928,PG00928,928,2026-05-03,Crédito empresarial,0.0,Anulado
929,PG00929,929,2026-03-05,Transferencia,1605.36,Pagado
930,PG00930,930,2026-05-15,Letra a 30 días,2593.55,Pagado
931,PG00931,931,2026-02-01,Carta fianza,0.0,Anulado
932,PG00932,932,2026-02-05,Crédito empresarial,0.0,Anulado
933,PG00933,933,2026-03-18,Transferencia,707.55,Pagado
934,PG00934,934,2026-03-02,Letra a 30 días,144.92,Pagado
935,PG00935,935,2026-06-17,Carta fianza,0.0,Anulado
936,PG00936,936,2026-01-28,Crédito empresarial,0.0,Anulado
937,PG00937,937,2026-02-18,Transferencia,668.96,Pagado
938,PG00938,938,2026-01-13,Letra a 30 días,2750.34,Pagado
939,PG00939,939,2026-06-24,Carta fianza,8971.38,Pagado
940,PG00940,940,2026-01-09,Crédito empresarial,3328.80,Pagado
941,PG00941,941,2026-04-10,Transferencia,0.0,Anulado
942,PG00942,942,2026-06-19,Letra a 30 días,0.0,Anulado
943,PG00943,943,2026-02-17,Carta fianza,3138.38,pagado
944,PG00944,944,2026-01-07,Crédito empresarial,0.0,Anulado
945,PG00945,945,2026-05-02,Transferencia,500.35,Pagado
946,PG00946,946,2026-06-06,Letra a 30 días,0.0,Anulado
947,PG00947,947,2026-02-02,Carta fianza,0.0,Anulado
948,PG00948,948,2026-02-13,Crédito empresarial,4649.95,Pagado
949,PG00949,949,2026-04-20,Transferencia,3465.22,Pagado
950,PG00950,950,2026-06-07,Letra a 30 días,4115.0,pagado
951,PG00951,951,2026-02-17,Carta fianza,1388.88,Pagado
952,PG00952,952,2026-06-28,Crédito empresarial,3900.00,Pagado
953,PG00953,953,2026-02-13,Transferencia,104.25,Pagado
954,PG00954,954,2026-04-18,Letra a 30 días,672.02,Pagado
955,PG00955,955,2026-02-15,Carta fianza,1320.32,Pagado
956,PG00956,956,2026-06-28,Crédito empresarial,8853.55,Pagado
957,PG00957,957,2026-01-24,Transferencia,218.72,Pagado
958,PG00958,958,2026-03-17,Letra a 30 días,1008.44,Pagado
959,PG00959,959,2026-02-23,Carta fianza,515.40,Pagado
960,PG00960,960,2026-01-24,Crédito empresarial,2058.14,Pagado
961,PG00961,961,2026-01-12,Transferencia,1735.01,parcial
962,PG00962,962,2026-05-12,Letra a 30 días,0.0,Anulado
963,PG00963,963,2026-03-28,Carta fianza,225.56,Pagado
964,PG00964,964,2026-06-20,Crédito empresarial,559.35,Pagado
965,PG00965,965,2026-04-13,Transferencia,152.42,Pagado
966,PG00966,966,2026-03-07,Letra a 30 días,0.0,Anulado
967,PG00967,967,,Carta fianza,686.7,Parcial
968,PG00968,968,2026-03-27,Crédito empresarial,0.0,Anulado
969,PG00969,969,2026-06-14,Transferencia,5381.28,Pagado
970,PG00970,970,2026-06-05,Letra a 30 días,410.80,Pagado
971,PG00971,971,2026-04-14,Carta fianza,437.44,Pagado
972,PG00972,972,2026-01-22,Crédito empresarial,281.95,Pagado
973,PG00973,973,2026-01-05,Transferencia,4680.37,Pagado
974,PG00974,974,,Letra a 30 días,722.46,Pagado
975,PG00975,975,2026-02-01,Carta fianza,564.87,Parcial
976,PG00976,976,2026-06-19,Crédito empresarial,3120.00,Pagado
977,PG00977,977,2026-06-02,Transferencia,214.53,Parcial
978,PG00978,978,2026-05-26,Letra a 30 días,0.0,Anulado
979,PG00979,979,2026-06-03,Carta fianza,11125.40,Pagado
980,PG00980,980,2026-06-17,Crédito empresarial,905.34,Pagado
981,PG00981,981,2026-02-17,Transferencia,0.0,Anulado
982,PG00982,982,2026-03-28,Letra a 30 días,3202.36,Pagado
983,PG00983,983,2026-02-06,Carta fianza,0.0,Anulado
984,PG00984,984,2026-03-20,Crédito empresarial,153.55,Pagado
985,PG00985,985,2026-03-19,Transferencia,5130.00,Pagado
986,PG00986,986,2026-01-27,Letra a 30 días,4616.36,Pagado
987,PG00987,987,2026-03-05,Carta fianza,1008.03,Pagado
988,PG00988,988,2026-02-10,Crédito empresarial,6384.99,Pagado
989,PG00989,989,2026-03-02,Transferencia,772.56,Pagado
990,PG00990,990,2026-03-14,Letra a 30 días,592.35,parcial
991,PG00991,991,2026-03-24,Carta fianza,3131.48,Pagado
992,PG00992,992,2026-02-01,Crédito empresarial,2286.00,Pagado
993,PG00993,993,2026-02-03,Transferencia,1560.81,Pagado
994,PG00994,994,2026-05-20,Letra a 30 días,0.0,Anulado
995,PG00995,995,2026-05-14,Carta fianza,434.22,Pagado
996,PG00996,996,2026-05-06,Crédito empresarial,2753.21,Pagado
997,PG00997,997,2026-06-03,Transferencia,0.0,Anulado
998,PG00998,998,2026-02-10,Letra a 30 días,1593.12,Pagado
999,PG00999,999,2026-02-07,Carta fianza,8410.72,Pagado
1000,PG01000,1000,2026-03-11,Crédito empresarial,1427.44,Pagado
