id_pago,codigo_pago,id_operacion,fecha_pago,medio_pago,monto_pagado,estado_pago
821,PG00821,821,2026-01-14,Transferencia SWIFT,129.60,Pagado
822,PG00822,822,2026-05-27,Carta de crédito,1378.09,Parcial
823,PG00823,823,2026-04-08,Cobranza documentaria,526.87,Pagado
824,PG00824,824,2026-05-13,Transferencia local,0.0,Anulado
825,PG00825,825,2026-04-14,Transferencia SWIFT,280.52,Pagado
826,PG00826,826,2026-01-22,Carta de crédito,167.36,Pagado
827,PG00827,827,2026-01-04,Cobranza documentaria,0.0,Anulado
828,PG00828,828,2026-01-15,Transferencia local,428.95,Pagado
829,PG00829,829,2026-03-19,Transferencia SWIFT,162.00,Pagado
830,PG00830,830,2026-04-19,Carta de crédito,44.00,Pagado
831,PG00831,831,2026-05-17,Cobranza documentaria,120.00,Pagado
832,PG00832,832,2026-02-10,Transferencia local,509.20,Pagado
833,PG00833,833,2026-02-15,Transferencia SWIFT,0.0,Anulado
834,PG00834,834,2026-05-07,Carta de crédito,0.0,Anulado
835,PG00835,835,2026-01-04,Cobranza documentaria,0.0,Anulado
836,PG00836,836,2026-05-05,Transferencia local,2305.84,Parcial
837,PG00837,837,2026-06-28,Transferencia SWIFT,405.68,Pagado
838,PG00838,838,2026-06-19,Carta de crédito,479.00,Pagado
839,PG00839,839,2026-02-24,Cobranza documentaria,0.0,Anulado
840,PG00840,840,2026-01-08,Transferencia local,586.60,Pagado
841,PG00841,841,2026-05-10,Transferencia SWIFT,0.0,Anulado
842,PG00842,842,2026-05-21,Carta de crédito,333.60,Pagado
843,PG00843,843,2026-01-20,Cobranza documentaria,2848.53,Pagado
844,PG00844,844,2026-04-03,Transferencia local,0.0,Anulado
845,PG00845,845,2026-04-14,Transferencia SWIFT,682.95,Pagado
846,PG00846,846,2026-02-15,Carta de crédito,629.72,Pagado
847,PG00847,847,2026-03-12,Cobranza documentaria,2108.72,Pagado
848,PG00848,848,2026-06-10,Transferencia local,0.0,Anulado
849,PG00849,849,2026-04-21,Transferencia SWIFT,562.88,Pagado
850,PG00850,850,2026-06-06,Carta de crédito,140.80,Pagado
851,PG00851,851,2026-03-24,Cobranza documentaria,2343.66,Pagado
852,PG00852,852,2026-06-23,Transferencia local,65.37,Pagado
853,PG00853,853,2026-01-03,Transferencia SWIFT,334.56,Pagado
854,PG00854,854,2025-12-18,Carta de crédito,193.60,Pagado
855,PG00855,855,2026-03-04,Cobranza documentaria,0.0,Anulado
856,PG00856,856,2026-05-12,Transferencia local,796.36,Pagado
857,PG00857,857,2026-04-26,Transferencia SWIFT,0.0,Anulado
858,PG00858,858,2026-02-12,Carta de crédito,0.0,Anulado
859,PG00859,859,2026-01-21,Cobranza documentaria,283.60,Pagado
860,PG00860,860,2026-03-12,Transferencia local,726.04,Pagado
861,PG00861,861,2026-03-09,Transferencia SWIFT,0.0,Anulado
862,PG00862,862,2026-03-04,Carta de crédito,100.00,Pagado
863,PG00863,863,2026-05-08,Cobranza documentaria,455.80,Pagado
864,PG00864,864,2026-04-04,Transferencia local,0.0,Anulado
865,PG00865,865,2026-02-05,Transferencia SWIFT,390.43,Parcial
866,PG00866,866,2026-03-09,Carta de crédito,0.0,Anulado
867,PG00867,867,2026-04-13,Cobranza documentaria,0.0,Anulado
868,PG00868,868,2026-06-19,Transferencia local,601.60,Pagado
869,PG00869,869,2026-03-01,Transferencia SWIFT,0.0,Anulado
870,PG00870,870,2026-05-01,Carta de crédito,309.20,Pagado
871,PG00871,871,2026-03-25,Cobranza documentaria,87.16,Pagado
872,PG00872,872,2026-02-26,Transferencia local,515.96,Pagado
873,PG00873,873,2026-06-01,Transferencia SWIFT,498.00,Pagado
874,PG00874,874,2026-04-01,Carta de crédito,390.98,Pagado
875,PG00875,875,2026-04-10,Cobranza documentaria,6719.55,Pagado
876,PG00876,876,2026-05-22,Transferencia local,1560.57,Parcial
877,PG00877,877,2026-02-25,Transferencia SWIFT,425.24,Pagado
878,PG00878,878,2026-01-18,Carta de crédito,0.0,Anulado
879,PG00879,879,2026-06-21,Cobranza documentaria,167.60,Pagado
880,PG00880,880,2026-03-05,Transferencia local,461.00,Pagado
881,PG00881,881,2026-01-14,Transferencia SWIFT,2038.97,Parcial
882,PG00882,882,2026-06-27,Carta de crédito,224.00,Pagado
883,PG00883,883,2026-02-25,Cobranza documentaria,84.00,Pagado
884,PG00884,884,2026-03-20,Transferencia local,0.0,Anulado
885,PG00885,885,2026-03-11,Transferencia SWIFT,214.00,Pagado
886,PG00886,886,2026-01-27,Carta de crédito,3552.66,pagado
887,PG00887,887,2026-03-28,Cobranza documentaria,290.40,Pagado
888,PG00888,888,2026-05-12,Transferencia local,398.82,Pagado
889,PG00889,889,2026-06-20,Transferencia SWIFT,236.40,Pagado
890,PG00890,890,2026-04-12,Carta de crédito,274.60,Pagado
891,PG00891,891,2026-05-10,Cobranza documentaria,114.40,Pagado
892,PG00892,892,2026-01-11,Transferencia local,2141.26,Pagado
893,PG00893,893,2026-02-04,Transferencia SWIFT,568.95,Pagado
894,PG00894,894,2026-05-16,Carta de crédito,706.46,Parcial
895,PG00895,895,2026-01-28,Cobranza documentaria,0.0,Anulado
896,PG00896,896,,Transferencia local,603.00,Pagado
897,PG00897,897,2026-01-23,Transferencia SWIFT,411.20,Pagado
898,PG00898,898,2026-02-27,Carta de crédito,154.08,Pagado
899,PG00899,899,2026-01-07,Cobranza documentaria,600.34,Pagado
900,PG00900,900,2026-05-14,Transferencia local,300.00,Pagado
901,PG00901,901,2026-04-01,Transferencia SWIFT,561.43,Pagado
902,PG00902,902,2026-05-02,Carta de crédito,100.00,Pagado
903,PG00903,903,2026-01-08,Cobranza documentaria,132.62,Pagado
904,PG00904,904,2026-01-06,Transferencia local,0.0,Anulado
905,PG00905,905,2026-06-26,Transferencia SWIFT,0.0,Anulado
906,PG00906,906,2026-03-07,Carta de crédito,661.00,Pagado
907,PG00907,907,2026-06-26,Cobranza documentaria,0.0,Anulado
908,PG00908,908,2026-05-05,Transferencia local,689.66,Pagado
909,PG00909,909,2026-06-13,Transferencia SWIFT,1004.58,Pagado
910,PG00910,910,2026-06-09,Carta de crédito,508.22,pagado
911,PG00911,911,2026-02-11,Cobranza documentaria,0.0,Anulado
912,PG00912,912,2026-02-18,Transferencia local,0.0,Anulado
913,PG00913,913,2025-12-23,Transferencia SWIFT,419.60,Pagado
914,PG00914,914,2026-01-23,Carta de crédito,0.0,Anulado
915,PG00915,915,2026-03-18,Cobranza documentaria,204.80,Pagado
916,PG00916,916,2026-05-23,Transferencia local,1780.26,Parcial
917,PG00917,917,2025-12-26,Transferencia SWIFT,266.40,Pagado
918,PG00918,918,2026-04-14,Carta de crédito,400.38,Pagado
919,PG00919,919,2026-01-18,Cobranza documentaria,6413.01,pagado
920,PG00920,920,2026-05-14,Transferencia local,757.60,Pagado
921,PG00921,921,2026-05-26,Transferencia SWIFT,3136.88,Pagado
922,PG00922,922,2026-01-05,Carta de crédito,0.0,Anulado
923,PG00923,923,2026-04-17,Cobranza documentaria,888.93,Pagado
924,PG00924,924,2026-01-26,Transferencia local,0.0,Anulado
925,PG00925,925,2026-02-09,Transferencia SWIFT,80.00,Pagado
926,PG00926,926,2026-02-23,Carta de crédito,556.95,Pagado
927,PG00927,927,2026-01-28,Cobranza documentaria,256.36,Pagado
928,PG00928,928,2026-06-04,Transferencia local,256.80,Pagado
929,PG00929,929,2026-02-19,Transferencia SWIFT,762.80,Pagado
930,PG00930,930,2026-01-06,Carta de crédito,0.0,Anulado
931,PG00931,931,2026-03-01,Cobranza documentaria,206.60,Pagado
932,PG00932,932,2026-04-18,Transferencia local,0.0,Anulado
933,PG00933,933,2026-04-11,Transferencia SWIFT,125.68,Pagado
934,PG00934,934,2026-06-11,Carta de crédito,153.20,Pagado
935,PG00935,935,2026-04-06,Cobranza documentaria,1516.81,Parcial
936,PG00936,936,2026-02-28,Transferencia local,765.40,Pagado
937,PG00937,937,2026-06-10,Transferencia SWIFT,548.60,Pagado
938,PG00938,938,2026-04-13,Carta de crédito,286.60,Pagado
939,PG00939,939,2026-06-02,Cobranza documentaria,1166.17,Parcial
940,PG00940,940,2026-04-21,Transferencia local,0.0,Anulado
941,PG00941,941,2026-06-05,Transferencia SWIFT,0.0,Anulado
942,PG00942,942,2026-03-17,Carta de crédito,581.60,Pagado
943,PG00943,943,2026-06-10,Cobranza documentaria,72.79,Parcial
944,PG00944,944,2026-01-16,Transferencia local,0.0,Anulado
945,PG00945,945,2026-03-23,Transferencia SWIFT,308.76,Pagado
946,PG00946,946,2026-02-18,Carta de crédito,65.37,Pagado
947,PG00947,947,2026-04-05,Cobranza documentaria,202.15,Pagado
948,PG00948,948,2026-05-17,Transferencia local,595.20,Pagado
949,PG00949,949,2026-02-12,Transferencia SWIFT,1115.26,pagado
950,PG00950,950,2026-05-09,Carta de crédito,0.0,Anulado
951,PG00951,951,2026-04-28,Cobranza documentaria,1252.09,pagado
952,PG00952,952,2026-06-04,Transferencia local,602.40,Pagado
953,PG00953,953,2026-04-25,Transferencia SWIFT,110.00,Pagado
954,PG00954,954,2026-04-18,Carta de crédito,150.40,Pagado
955,PG00955,955,2026-02-23,Cobranza documentaria,250.80,Pagado
956,PG00956,956,2026-04-26,Transferencia local,70.40,Pagado
957,PG00957,957,2026-03-27,Transferencia SWIFT,407.72,Pagado
958,PG00958,958,2026-06-10,Carta de crédito,417.60,Pagado
959,PG00959,959,2026-02-05,Cobranza documentaria,0.0,Anulado
960,PG00960,960,2026-05-17,Transferencia local,0.0,Anulado
961,PG00961,961,2026-03-04,Transferencia SWIFT,1347.62,Parcial
962,PG00962,962,2026-05-11,Carta de crédito,571.72,Pagado
963,PG00963,963,2026-04-08,Cobranza documentaria,496.72,Pagado
964,PG00964,964,2026-03-20,Transferencia local,0.0,Anulado
965,PG00965,965,2026-01-22,Transferencia SWIFT,853.20,Pagado
966,PG00966,966,2026-01-09,Carta de crédito,0.0,Anulado
967,PG00967,967,2026-05-22,Cobranza documentaria,266.08,Pagado
968,PG00968,968,2026-06-05,Transferencia local,0.0,Anulado
969,PG00969,969,2026-03-08,Transferencia SWIFT,28.00,Pagado
970,PG00970,970,2026-04-21,Carta de crédito,224.00,Pagado
971,PG00971,971,2026-06-28,Cobranza documentaria,251.20,Pagado
972,PG00972,972,2026-02-25,Transferencia local,360.40,Pagado
973,PG00973,973,2026-06-14,Transferencia SWIFT,6327.03,pagado
974,PG00974,974,2026-01-12,Carta de crédito,434.40,Pagado
975,PG00975,975,2026-03-26,Cobranza documentaria,0.0,Anulado
976,PG00976,976,2026-04-10,Transferencia local,80.00,Pagado
977,PG00977,977,2026-04-13,Transferencia SWIFT,588.00,Pagado
978,PG00978,978,2026-04-17,Carta de crédito,432.00,Pagado
979,PG00979,979,2026-04-28,Cobranza documentaria,468.38,Pagado
980,PG00980,980,2026-06-17,Transferencia local,719.82,Pagado
981,PG00981,981,2026-01-11,Transferencia SWIFT,0.0,Anulado
982,PG00982,982,2026-04-24,Carta de crédito,168.00,Pagado
983,PG00983,983,2026-06-28,Cobranza documentaria,544.00,Pagado
984,PG00984,984,2026-04-07,Transferencia local,0.0,Anulado
985,PG00985,985,2026-01-15,Transferencia SWIFT,751.56,Pagado
986,PG00986,986,2026-06-03,Carta de crédito,218.74,Pagado
987,PG00987,987,2026-04-25,Cobranza documentaria,211.20,Pagado
988,PG00988,988,2026-06-04,Transferencia local,375.00,Pagado
989,PG00989,989,2026-01-14,Transferencia SWIFT,56.00,Pagado
990,PG00990,990,2026-02-06,Carta de crédito,530.72,Pagado
991,PG00991,991,2026-05-01,Cobranza documentaria,675.00,Pagado
992,PG00992,992,2026-04-10,Transferencia local,84.00,Pagado
993,PG00993,993,2026-06-06,Transferencia SWIFT,878.77,pagado
994,PG00994,994,2026-01-07,Carta de crédito,499.77,parcial
995,PG00995,995,2026-05-13,Cobranza documentaria,0.0,Anulado
996,PG00996,996,2026-04-12,Transferencia local,108.00,Pagado
997,PG00997,997,2026-02-05,Transferencia SWIFT,50.40,Pagado
998,PG00998,998,2026-02-10,Carta de crédito,290.40,Pagado
999,PG00999,999,2026-05-22,Cobranza documentaria,408.24,Pagado
1000,PG01000,1000,2026-01-02,Transferencia local,202.60,Pagado
